Anno;Continente (Italia esclusa);NIL (Nuclei di Identità Locale);Residenti stranieri
2021;Asia;Lodi - Corvetto (35);3528
2021;Asia;Scalo Romana (36);1591
2021;Asia;Morivione (37);572
2021;Asia;Vigentino - Q.re Fatima (38);699
2021;Asia;Quintosole (39);27
2021;Asia;Ronchetto delle Rane (40);33
2021;Asia;Gratosoglio - Q.re Missaglia - Q.re Terrazze (41);1178
2021;Asia;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata (42);2413
2021;Asia;Tibaldi (43);719
2021;Asia;Porta Ticinese - Conchetta (44);678
2021;Asia;Moncucco - San Cristoforo (45);743
2021;Asia;Barona (46);769
2021;Asia;Cantalupa (47);28
2021;Asia;Ronchetto sul Naviglio - Q.re Lodovico il Moro (48);588
2021;Asia;Giambellino (49);2971
2021;Asia;Porta Genova (50);422
2021;Asia;Porta Magenta (51);914
2021;Asia;Bande Nere (52);3602
2021;Asia;Lorenteggio (53);747
2021;Asia;Muggiano (54);49
2021;Asia;Baggio - Q.re degli Olmi - Q.re Valsesia (55);2161
2021;Asia;Forze Armate (56);1745
2021;Asia;San Siro (57);2486
2021;Asia;De Angeli - Monte Rosa (58);885
2021;Asia;Tre Torri (59);112
2021;Asia;Stadio - Ippodromi (60);785
2021;Asia;Quarto Cagnino (61);398
2021;Asia;Quinto Romano (62);171
2021;Asia;Figino (63);165
2021;Asia;Trenno (64);62
2021;Asia;Q.re Gallaratese - Q.re San Leonardo - Lampugnano (65);1605
2021;Asia;QT 8 (66);195
2021;Asia;Portello (67);359
2021;Asia;Pagano (68);581
2021;Asia;Sarpi (69);3132
2021;Asia;Ghisolfa (70);1387
2021;Asia;Villapizzone - Cagnola - Boldinasco (71);6735
2021;Asia;Maggiore - Musocco - Certosa (72);448
2021;Asia;Cascina Merlata (73);13
2021;Asia;Roserio (74);37
2021;Asia;Stephenson (75);35
2021;Asia;Quarto Oggiaro - Vialba - Musocco (76);4136
2021;Asia;Bovisa (77);2082
2021;Asia;Farini (78);593
2021;Asia;Dergano (79);4088
2021;Asia;Affori (80);4296
2021;Asia;Bovisasca (81);444
2021;Asia;Comasina (82);2251
2021;Asia;Bruzzano (83);812
2021;Asia;Parco Nord (84);11
2021;Asia;Parco delle Abbazie (85);5
2021;Asia;Parco dei Navigli (86);2
2021;Asia;Assiano (87);2
2021;Asia;Parco Bosco in citta' (88);47
2021;Africa;Duomo (1);141
2021;Africa;Brera (2);327
2021;Africa;Guastalla (4);64
2021;Africa;Porta Vigentina - Porta Lodovica (5);198
2021;Africa;Porta Ticinese - Conca del Naviglio (6);464
2021;Africa;Magenta - S.Vittore (7);139
2021;Africa;Porta Garibaldi - Porta Nuova (9);80
2021;Africa;Stazione Centrale - Ponte Seveso (10);1084
2021;Africa;Isola (11);764
2021;Africa;Maciachini - Maggiolina (12);903
2021;Africa;Greco - Segnano (13);667
2021;Africa;Niguarda - Ca Granda - Prato Centenaro - Q.re Fulvio Testi (14);1354
2021;Africa;Bicocca (15);341
2021;Africa;Gorla - Precotto (16);1155
2021;Africa;Adriano (17);1405
2021;Africa;Cimiano - Rottole - Q.re Feltre (18);529
2021;Africa;Padova - Turro - Crescenzago (19);3088
2021;Africa;Loreto - Casoretto - NoLo (20);3345
2021;Africa;Buenos Aires - Porta Venezia - Porta Monforte (21);809
2021;Africa;Citta' studi (22);631
2021;Africa;Lambrate - Ortica (23);316
2021;Africa;Parco Forlanini - Cavriano (24);899
2021;Africa;Corsica (25);296
2021;Africa;XXII Marzo (26);299
2021;Africa;Pta Romana (27);158
2021;Africa;Umbria - Molise - Calvairate (28);1201
2021;Africa;Ortomercato (29);505
2021;Africa;Taliedo - Morsenchio - Q.re Forlanini (30);838
2021;Africa;Monlue' - Ponte Lambro (31);879
2021;Africa;Triulzo Superiore (32);325
2021;Africa;Rogoredo - Santa Giulia (33);525
2021;Africa;Chiaravalle (34);44
2021;Africa;Lodi - Corvetto (35);2908
2021;Africa;Scalo Romana (36);1419
2021;Africa;Morivione (37);193
2021;Africa;Vigentino - Q.re Fatima (38);296
2021;Africa;Quintosole (39);51
2021;Africa;Ronchetto delle Rane (40);39
2021;Africa;Gratosoglio - Q.re Missaglia - Q.re Terrazze (41);1040
2021;Africa;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata (42);1330
2021;Africa;Tibaldi (43);498
2021;Africa;Porta Ticinese - Conchetta (44);377
2021;Africa;Moncucco - San Cristoforo (45);1157
2021;Africa;Barona (46);1276
2021;Africa;Cantalupa (47);57
2021;Africa;Ronchetto sul Naviglio - Q.re Lodovico il Moro (48);564
2021;Africa;Giambellino (49);2769
2021;Africa;Porta Genova (50);138
2021;Africa;Porta Magenta (51);162
2021;Africa;Bande Nere (52);801
2021;Africa;Lorenteggio (53);608
2021;Africa;Muggiano (54);37
2021;Africa;Baggio - Q.re degli Olmi - Q.re Valsesia (55);1557
2021;Africa;Forze Armate (56);1566
2021;Africa;San Siro (57);5029
2021;Africa;De Angeli - Monte Rosa (58);162
2021;Africa;Tre Torri (59);9
2021;Africa;Stadio - Ippodromi (60);299
2021;Africa;Quarto Cagnino (61);333
2021;Africa;Quinto Romano (62);198
2021;Africa;Figino (63);173
2021;Africa;Trenno (64);128
2021;Africa;Q.re Gallaratese - Q.re San Leonardo - Lampugnano (65);977
2021;Africa;QT 8 (66);45
2021;Africa;Portello (67);58
2021;Africa;Pagano (68);71
2021;Africa;Sarpi (69);247
2021;Africa;Ghisolfa (70);459
2021;Africa;Villapizzone - Cagnola - Boldinasco (71);2621
2021;Africa;Maggiore - Musocco - Certosa (72);242
2021;Africa;Cascina Merlata (73);122
2021;Africa;Roserio (74);11
2021;Africa;Stephenson (75);3
2021;Africa;Quarto Oggiaro - Vialba - Musocco (76);2414
2021;Africa;Bovisa (77);1341
2021;Africa;Farini (78);370
2021;Africa;Dergano (79);2154
2021;Africa;Affori (80);1423
2021;Africa;Bovisasca (81);268
2021;Africa;Comasina (82);602
2021;Africa;Bruzzano (83);629
2021;Africa;Parco Nord (84);5
2021;Africa;Parco delle Abbazie (85);1
2021;Africa;Parco dei Navigli (86);46
2021;Africa;Assiano (87);5
2021;Africa;Parco Bosco in citta' (88);22
2021;America;Duomo (1);329
2021;America;Brera (2);392
2021;America;Guastalla (4);285
2021;America;Porta Vigentina - Porta Lodovica (5);248
2021;America;Porta Ticinese - Conca del Naviglio (6);395
2021;America;Magenta - S.Vittore (7);291
2021;America;Porta Garibaldi - Porta Nuova (9);174
2021;America;Stazione Centrale - Ponte Seveso (10);524
2021;America;Isola (11);453
2021;America;Maciachini - Maggiolina (12);882
2021;America;Greco - Segnano (13);560
2021;America;Niguarda - Ca Granda - Prato Centenaro - Q.re Fulvio Testi (14);1147
2021;America;Bicocca (15);243
2021;America;Gorla - Precotto (16);1288
2021;America;Adriano (17);598
2021;America;Cimiano - Rottole - Q.re Feltre (18);711
2021;America;Padova - Turro - Crescenzago (19);2337
2021;America;Loreto - Casoretto - NoLo (20);1956
2021;America;Buenos Aires - Porta Venezia - Porta Monforte (21);1104
2021;America;Citta' studi (22);1088
2021;America;Lambrate - Ortica (23);389
2021;America;Parco Forlanini - Cavriano (24);69
2021;America;Corsica (25);503
2021;America;XXII Marzo (26);572
2021;America;Pta Romana (27);330
2021;America;Umbria - Molise - Calvairate (28);662
2021;America;Ortomercato (29);222
2021;America;Taliedo - Morsenchio - Q.re Forlanini (30);899
2021;America;Monlue' - Ponte Lambro (31);574
2021;America;Triulzo Superiore (32);206
2021;America;Rogoredo - Santa Giulia (33);544
2021;America;Chiaravalle (34);9
2021;America;Lodi - Corvetto (35);1872
2021;America;Scalo Romana (36);569
2021;America;Morivione (37);228
2021;America;Vigentino - Q.re Fatima (38);329
2021;America;Quintosole (39);17
2021;America;Ronchetto delle Rane (40);38
2021;America;Gratosoglio - Q.re Missaglia - Q.re Terrazze (41);556
2021;America;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata (42);1013
2021;America;Tibaldi (43);356
2021;America;Porta Ticinese - Conchetta (44);477
2021;America;Moncucco - San Cristoforo (45);433
2021;America;Barona (46);472
2021;America;Cantalupa (47);34
2021;America;Ronchetto sul Naviglio - Q.re Lodovico il Moro (48);417
2021;America;Giambellino (49);1250
2021;America;Porta Genova (50);233
2021;America;Porta Magenta (51);365
2021;America;Bande Nere (52);1287
2021;America;Lorenteggio (53);324
2021;America;Muggiano (54);64
2021;America;Baggio - Q.re degli Olmi - Q.re Valsesia (55);1821
2021;America;Forze Armate (56);1080
2021;America;San Siro (57);1153
2021;America;De Angeli - Monte Rosa (58);458
2021;America;Tre Torri (59);35
2021;America;Stadio - Ippodromi (60);350
2021;America;Quarto Cagnino (61);197
2021;America;Quinto Romano (62);116
2021;America;Figino (63);149
2021;America;Trenno (64);68
2021;America;Q.re Gallaratese - Q.re San Leonardo - Lampugnano (65);786
2021;America;QT 8 (66);97
2021;America;Portello (67);165
2021;America;Pagano (68);244
2021;America;Sarpi (69);545
2021;America;Ghisolfa (70);513
2021;America;Villapizzone - Cagnola - Boldinasco (71);2183
2021;America;Maggiore - Musocco - Certosa (72);312
2021;America;Cascina Merlata (73);57
2021;America;Roserio (74);16
2021;America;Stephenson (75);4
2021;America;Quarto Oggiaro - Vialba - Musocco (76);1322
2021;America;Bovisa (77);701
2021;America;Farini (78);140
2021;America;Dergano (79);1087
2021;America;Affori (80);894
2021;America;Bovisasca (81);234
2021;America;Comasina (82);403
2021;America;Bruzzano (83);558
2021;America;Parco Nord (84);2
2021;America;Parco delle Abbazie (85);3
2021;America;Parco dei Navigli (86);3
2021;America;Assiano (87);2
2021;America;Parco Bosco in citta' (88);25
2021;Oceania;Duomo (1);7
2021;Oceania;Brera (2);6
2021;Oceania;Guastalla (4);3
2021;Oceania;Porta Vigentina - Porta Lodovica (5);3
2021;Oceania;Porta Ticinese - Conca del Naviglio (6);5
2021;Oceania;Magenta - S.Vittore (7);5
2021;Oceania;Porta Garibaldi - Porta Nuova (9);2
2021;Oceania;Stazione Centrale - Ponte Seveso (10);3
2021;Oceania;Maciachini - Maggiolina (12);4
2021;Oceania;Niguarda - Ca Granda - Prato Centenaro - Q.re Fulvio Testi (14);3
2021;Oceania;Bicocca (15);1
2021;Oceania;Gorla - Precotto (16);3
2021;Oceania;Adriano (17);2
2021;Oceania;Cimiano - Rottole - Q.re Feltre (18);1
2021;Oceania;Loreto - Casoretto - NoLo (20);5
2021;Oceania;Buenos Aires - Porta Venezia - Porta Monforte (21);18
2021;Oceania;Citta' studi (22);4
2021;Oceania;Parco Forlanini - Cavriano (24);1
2021;Oceania;Corsica (25);1
2021;Oceania;XXII Marzo (26);8
2021;Oceania;Pta Romana (27);11
2021;Oceania;Umbria - Molise - Calvairate (28);7
2021;Oceania;Ortomercato (29);1
2021;Oceania;Taliedo - Morsenchio - Q.re Forlanini (30);1
2021;Oceania;Morivione (37);1
2021;Oceania;Vigentino - Q.re Fatima (38);1
2021;Oceania;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata (42);2
2021;Oceania;Tibaldi (43);1
2021;Oceania;Porta Ticinese - Conchetta (44);7
2021;Oceania;Moncucco - San Cristoforo (45);2
2021;Oceania;Ronchetto sul Naviglio - Q.re Lodovico il Moro (48);1
2021;Oceania;Giambellino (49);2
2021;Oceania;Porta Genova (50);2
2021;Oceania;Porta Magenta (51);3
2021;Oceania;Bande Nere (52);4
2021;Oceania;Lorenteggio (53);1
2021;Oceania;Forze Armate (56);2
2021;Oceania;San Siro (57);1
2021;Oceania;De Angeli - Monte Rosa (58);1
2021;Oceania;Q.re Gallaratese - Q.re San Leonardo - Lampugnano (65);5
2021;Oceania;Portello (67);2
2021;Oceania;Pagano (68);9
2021;Oceania;Sarpi (69);5
2021;Oceania;Maggiore - Musocco - Certosa (72);1
2021;Oceania;Quarto Oggiaro - Vialba - Musocco (76);1
2021;Oceania;Bovisa (77);2
2021;Oceania;Affori (80);1
2021;Apolidi;Brera (2);1
2021;Apolidi;Magenta - S.Vittore (7);1
2021;Apolidi;Greco - Segnano (13);1
2021;Apolidi;Niguarda - Ca Granda - Prato Centenaro - Q.re Fulvio Testi (14);1
2021;Apolidi;Adriano (17);2
2021;Apolidi;Citta' studi (22);1
2021;Apolidi;Lambrate - Ortica (23);1
2021;Apolidi;Lodi - Corvetto (35);3
2021;Apolidi;Scalo Romana (36);1
2021;Apolidi;Gratosoglio - Q.re Missaglia - Q.re Terrazze (41);1
2021;Apolidi;Cantalupa (47);1
2021;Apolidi;Giambellino (49);2
2021;Apolidi;Porta Magenta (51);1
2021;Apolidi;Bande Nere (52);1
2021;Apolidi;Baggio - Q.re degli Olmi - Q.re Valsesia (55);2
2021;Apolidi;Quarto Oggiaro - Vialba - Musocco (76);1
2021;Apolidi;Dergano (79);2
2021;Apolidi;Bruzzano (83);1
2021;Apolidi;Parco delle Abbazie (85);3
2022;Europa (Italia esclusa);Duomo (1);1026
2022;Europa (Italia esclusa);Brera (2);1194
2022;Europa (Italia esclusa);Giardini P.ta Venezia (3);8
2022;Europa (Italia esclusa);Guastalla (4);741
2022;Europa (Italia esclusa);Porta Vigentina - Porta Lodovica (5);497
2022;Europa (Italia esclusa);Porta Ticinese - Conca del Naviglio (6);855
2022;Europa (Italia esclusa);Magenta - S.Vittore (7);1112
2022;Europa (Italia esclusa);Porta Garibaldi - Porta Nuova (9);351
2022;Europa (Italia esclusa);Stazione Centrale - Ponte Seveso (10);774
2022;Europa (Italia esclusa);Isola (11);951
2022;Europa (Italia esclusa);Maciachini - Maggiolina (12);965
2022;Europa (Italia esclusa);Greco - Segnano (13);587
2022;Europa (Italia esclusa);Niguarda - Ca Granda - Prato Centenaro - Q.re Fulvio Testi (14);1256
2022;Europa (Italia esclusa);Bicocca (15);288
2022;Europa (Italia esclusa);Gorla - Precotto (16);1197
2022;Europa (Italia esclusa);Adriano (17);753
2022;Europa (Italia esclusa);Cimiano - Rottole - Q.re Feltre (18);727
2022;Europa (Italia esclusa);Padova - Turro - Crescenzago (19);1772
2022;Europa (Italia esclusa);Loreto - Casoretto - NoLo (20);1689
2022;Europa (Italia esclusa);Buenos Aires - Porta Venezia - Porta Monforte (21);2641
2022;Europa (Italia esclusa);Citta' studi (22);1452
2022;Europa (Italia esclusa);Lambrate - Ortica (23);448
2022;Europa (Italia esclusa);Parco Forlanini - Cavriano (24);116
2022;Europa (Italia esclusa);Corsica (25);754
2022;Europa (Italia esclusa);XXII Marzo (26);1226
2022;Europa (Italia esclusa);Pta Romana (27);658
2022;Europa (Italia esclusa);Umbria - Molise - Calvairate (28);869
2022;Europa (Italia esclusa);Ortomercato (29);205
2022;Europa (Italia esclusa);Taliedo - Morsenchio - Q.re Forlanini (30);799
2022;Europa (Italia esclusa);Monlue' - Ponte Lambro (31);293
2022;Europa (Italia esclusa);Triulzo Superiore (32);143
2022;Europa (Italia esclusa);Rogoredo - Santa Giulia (33);408
2022;Europa (Italia esclusa);Chiaravalle (34);28
2022;Europa (Italia esclusa);Lodi - Corvetto (35);1759
2022;Europa (Italia esclusa);Scalo Romana (36);475
2022;Europa (Italia esclusa);Morivione (37);244
2022;Europa (Italia esclusa);Vigentino - Q.re Fatima (38);511
2022;Europa (Italia esclusa);Quintosole (39);57
2022;Europa (Italia esclusa);Ronchetto delle Rane (40);14
2022;Europa (Italia esclusa);Gratosoglio - Q.re Missaglia - Q.re Terrazze (41);465
2022;Europa (Italia esclusa);Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata (42);1063
2022;Europa (Italia esclusa);Tibaldi (43);413
2022;Europa (Italia esclusa);Porta Ticinese - Conchetta (44);689
2022;Europa (Italia esclusa);Moncucco - San Cristoforo (45);619
2022;Europa (Italia esclusa);Barona (46);489
2022;Europa (Italia esclusa);Cantalupa (47);24
2022;Europa (Italia esclusa);Ronchetto sul Naviglio - Q.re Lodovico il Moro (48);384
2022;Europa (Italia esclusa);Giambellino (49);1299
2022;Europa (Italia esclusa);Porta Genova (50);535
2022;Europa (Italia esclusa);Porta Magenta (51);1126
2022;Europa (Italia esclusa);Bande Nere (52);1493
2022;Europa (Italia esclusa);Lorenteggio (53);483
2022;Europa (Italia esclusa);Muggiano (54);64
2022;Europa (Italia esclusa);Baggio - Q.re degli Olmi - Q.re Valsesia (55);1183
2022;Europa (Italia esclusa);Forze Armate (56);992
2022;Europa (Italia esclusa);San Siro (57);1212
2022;Europa (Italia esclusa);De Angeli - Monte Rosa (58);1178
2022;Europa (Italia esclusa);Tre Torri (59);241
2022;Europa (Italia esclusa);Stadio - Ippodromi (60);1031
2022;Europa (Italia esclusa);Quarto Cagnino (61);230
2022;Europa (Italia esclusa);Quinto Romano (62);161
2022;Europa (Italia esclusa);Figino (63);138
2022;Europa (Italia esclusa);Trenno (64);66
2022;Europa (Italia esclusa);Q.re Gallaratese - Q.re San Leonardo - Lampugnano (65);1205
2022;Europa (Italia esclusa);QT 8 (66);134
2022;Europa (Italia esclusa);Portello (67);396
2022;Europa (Italia esclusa);Pagano (68);1003
2022;Europa (Italia esclusa);Sarpi (69);1363
2022;Europa (Italia esclusa);Ghisolfa (70);656
2022;Europa (Italia esclusa);Villapizzone - Cagnola - Boldinasco (71);1839
2022;Europa (Italia esclusa);Maggiore - Musocco - Certosa (72);349
2022;Europa (Italia esclusa);Cascina Merlata (73);115
2022;Europa (Italia esclusa);Roserio (74);7
2022;Europa (Italia esclusa);Stephenson (75);12
2022;Europa (Italia esclusa);Quarto Oggiaro - Vialba - Musocco (76);1127
2022;Europa (Italia esclusa);Bovisa (77);715
2022;Europa (Italia esclusa);Farini (78);158
2022;Europa (Italia esclusa);Dergano (79);883
2022;Europa (Italia esclusa);Affori (80);986
2022;Europa (Italia esclusa);Bovisasca (81);259
2022;Europa (Italia esclusa);Comasina (82);432
2022;Europa (Italia esclusa);Bruzzano (83);560
2022;Europa (Italia esclusa);Parco Nord (84);4
2022;Europa (Italia esclusa);Parco delle Abbazie (85);117
2022;Europa (Italia esclusa);Parco dei Navigli (86);30
2022;Europa (Italia esclusa);Assiano (87);13
2022;Europa (Italia esclusa);Parco Bosco in citta' (88);85
2022;Asia;Duomo (1);807
2022;Asia;Brera (2);861
2022;Asia;Giardini P.ta Venezia (3);3
2022;Asia;Guastalla (4);830
2022;Asia;Porta Vigentina - Porta Lodovica (5);478
2022;Asia;Porta Ticinese - Conca del Naviglio (6);833
2022;Asia;Magenta - S.Vittore (7);664
2022;Asia;Porta Garibaldi - Porta Nuova (9);348
2022;Asia;Stazione Centrale - Ponte Seveso (10);2325
2022;Asia;Isola (11);2255
2022;Asia;Maciachini - Maggiolina (12);2645
2022;Asia;Greco - Segnano (13);2052
2022;Asia;Niguarda - Ca Granda - Prato Centenaro - Q.re Fulvio Testi (14);2207
2022;Asia;Bicocca (15);620
2022;Asia;Gorla - Precotto (16);3213
2022;Asia;Adriano (17);1717
2022;Asia;Cimiano - Rottole - Q.re Feltre (18);1309
2022;Asia;Padova - Turro - Crescenzago (19);6044
2022;Asia;Loreto - Casoretto - NoLo (20);7498
2022;Asia;Buenos Aires - Porta Venezia - Porta Monforte (21);3407
2022;Asia;Citta' studi (22);2304
2022;Asia;Lambrate - Ortica (23);918
2022;Asia;Parco Forlanini - Cavriano (24);479
2022;Asia;Corsica (25);1159
2022;Asia;XXII Marzo (26);1150
2022;Asia;Pta Romana (27);650
2022;Asia;Umbria - Molise - Calvairate (28);1706
2022;Asia;Ortomercato (29);684
2022;Asia;Taliedo - Morsenchio - Q.re Forlanini (30);1068
2022;Asia;Monlue' - Ponte Lambro (31);548
2022;Asia;Triulzo Superiore (32);423
2022;Asia;Rogoredo - Santa Giulia (33);768
2022;Asia;Chiaravalle (34);51
2022;Asia;Lodi - Corvetto (35);3643
2022;Asia;Scalo Romana (36);1541
2022;Asia;Morivione (37);580
2022;Asia;Vigentino - Q.re Fatima (38);737
2022;Asia;Quintosole (39);25
2022;Asia;Ronchetto delle Rane (40);33
2022;Asia;Gratosoglio - Q.re Missaglia - Q.re Terrazze (41);1253
2022;Asia;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata (42);2480
2022;Asia;Tibaldi (43);727
2022;Asia;Porta Ticinese - Conchetta (44);704
2022;Asia;Moncucco - San Cristoforo (45);740
2022;Asia;Barona (46);806
2022;Asia;Cantalupa (47);34
2022;Asia;Ronchetto sul Naviglio - Q.re Lodovico il Moro (48);625
2022;Asia;Giambellino (49);3000
2022;Asia;Porta Genova (50);451
2022;Asia;Porta Magenta (51);927
2022;Asia;Bande Nere (52);3657
2022;Asia;Lorenteggio (53);769
2022;Asia;Muggiano (54);56
2022;Asia;Baggio - Q.re degli Olmi - Q.re Valsesia (55);2282
2022;Asia;Forze Armate (56);1828
2022;Asia;San Siro (57);2460
2022;Asia;De Angeli - Monte Rosa (58);913
2022;Asia;Tre Torri (59);107
2022;Asia;Stadio - Ippodromi (60);806
2022;Asia;Quarto Cagnino (61);424
2022;Asia;Quinto Romano (62);187
2022;Asia;Figino (63);170
2022;Asia;Trenno (64);70
2022;Asia;Q.re Gallaratese - Q.re San Leonardo - Lampugnano (65);1767
2022;Asia;QT 8 (66);203
2022;Asia;Portello (67);384
2022;Asia;Pagano (68);596
2022;Asia;Sarpi (69);3255
2022;Asia;Ghisolfa (70);1388
2022;Asia;Villapizzone - Cagnola - Boldinasco (71);6878
2022;Asia;Maggiore - Musocco - Certosa (72);489
2022;Asia;Cascina Merlata (73);16
2022;Asia;Roserio (74);40
2022;Asia;Stephenson (75);32
2022;Asia;Quarto Oggiaro - Vialba - Musocco (76);4552
2022;Asia;Bovisa (77);2058
2022;Asia;Farini (78);589
2022;Asia;Dergano (79);4103
2022;Asia;Affori (80);4309
2022;Asia;Bovisasca (81);502
2022;Asia;Comasina (82);2549
2022;Asia;Bruzzano (83);860
2022;Asia;Parco Nord (84);11
2022;Asia;Parco delle Abbazie (85);6
2022;Asia;Parco dei Navigli (86);4
2022;Asia;Assiano (87);1
2022;Asia;Parco Bosco in citta' (88);47
2022;Africa;Duomo (1);122
2022;Africa;Brera (2);395
2022;Africa;Guastalla (4);73
2022;Africa;Porta Vigentina - Porta Lodovica (5);196
2022;Africa;Porta Ticinese - Conca del Naviglio (6);539
2022;Africa;Magenta - S.Vittore (7);178
2022;Africa;Porta Garibaldi - Porta Nuova (9);81
2022;Africa;Stazione Centrale - Ponte Seveso (10);930
