id_amat;stato;via_id;via_tipo;via_nome;num_civico;municipio;veicoli;tipo_man;nmanufatti;stalli_man;stalli_totali;ubicazione;LONG_X_4326;LAT_Y_4326;Location
"1557";Esistente;"526";Corso;Corso Italia;10ter;"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"26";"26";Alla quota della carreggiata;9.18784662868349;45.4591352178188;"(45.4591352178188, 9.18784662868349)"
"1558";Esistente;"526";Corso;Corso Italia;"3";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"15";"15";Marciapiede;9.18810311803348;45.4595868447495;"(45.4595868447495, 9.18810311803348)"
"1559";Esistente;"526";Corso;Corso Italia;3bis;"1";Velocipedi;Parigina;"4";"3";"12";Marciapiede;9.18812593556951;45.4596801847167;"(45.4596801847167, 9.18812593556951)"
"1560";Esistente;"526";Corso;Corso Italia;"6";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"3";"3";Alla quota della carreggiata;9.18806397805558;45.4599105975723;"(45.4599105975723, 9.18806397805558)"
"1562";Esistente;"5408";Via;Via Felice Lope de Vega;"39";"6";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Cortile o altro spazio collegato al civico;9.16291676592013;45.4384000821122;"(45.4384000821122, 9.16291676592013)"
"1563";Esistente;"2274";Viale;Viale Monza;"240";"2";Velocipedi;Verona _ Ambrogio;"4";"5";"20";Area verde – Giardino – Parco;9.22544175001362;45.5137637871507;"(45.5137637871507, 9.22544175001362)"
"1564";Esistente;"2274";Viale;Viale Monza;"240";"2";Velocipedi;Verona _ Ambrogio;"4";"5";"20";Area verde – Giardino – Parco;9.22538951786939;45.5136350119922;"(45.5136350119922, 9.22538951786939)"
"1565";Esistente;"318";Via;Via Larga;"4";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"18";"18";Marciapiede;9.19388765276798;45.4626802654643;"(45.4626802654643, 9.19388765276798)"
"1567";Esistente;"318";Via;Via Larga;"12";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"23";"23";Alla quota della carreggiata;9.1922852484205;45.461703247096;"(45.461703247096, 9.1922852484205)"
"1568";Esistente;"318";Via;Via Larga;"31";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"9";"9";Marciapiede;9.19167806852242;45.4608805082503;"(45.4608805082503, 9.19167806852242)"
"1569";Esistente;"318";Via;Via Larga;"31";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"20";"20";Parterre;9.19108492693532;45.4605699679116;"(45.4605699679116, 9.19108492693532)"
"1571";Esistente;"7082";Via;Via Legnano;"19";"1";Velocipedi;Arcas ;"2";"4";"8";Marciapiede;9.18125613113039;45.474204618428;"(45.474204618428, 9.18125613113039)"
"1575";Esistente;"642";Via;Via Lodovico Necchi;;"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"15";"15";Marciapiede;9.17727331351562;45.462934913012;"(45.462934913012, 9.17727331351562)"
"1576";Esistente;"642";Via;Via Lodovico Necchi;;"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"39";"39";Marciapiede;9.17768186422366;45.4624933965371;"(45.4624933965371, 9.17768186422366)"
"1577";Esistente;"642";Via;Via Lodovico Necchi;;"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"18";"18";Marciapiede;9.17812458717803;45.4620191132157;"(45.4620191132157, 9.17812458717803)"
"1578";Esistente;"709";Via;Via Luca Beltrami;;"1";Velocipedi;0_Solo segnaletica;"1";"3";"3";Marciapiede;9.18166133302918;45.4683282804863;"(45.4683282804863, 9.18166133302918)"
"1583";Esistente;"604";Corso;Corso Magenta;"10";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"12";"12";Alla quota della carreggiata;9.18006118908366;45.4657165513287;"(45.4657165513287, 9.18006118908366)"
"1584";Esistente;"604";Corso;Corso Magenta;"10";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"5";"5";Alla quota della carreggiata;9.17957190589444;45.4657530962861;"(45.4657530962861, 9.17957190589444)"
"1585";Esistente;"327";Via;Via Festa del Perdono;;"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"100";"100";Marciapiede;9.19429983385712;45.460826800621;"(45.460826800621, 9.19429983385712)"
"1587";Esistente;"327";Via;Via Festa del Perdono;;"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";Archetto Milano _ Acciaio inox _ Passo cm 80;"70";"2";"140";Marciapiede;9.19430064568496;45.4608274314895;"(45.4608274314895, 9.19430064568496)"
"1589";Esistente;"331";Largo;Largo Francesco Richini;;"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"116";"116";Marciapiede;9.19345231537516;45.4599023230249;"(45.4599023230249, 9.19345231537516)"
"1590";Esistente;"331";Largo;Largo Francesco Richini;;"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";Archetto Milano _ Acciaio inox _ Passo cm 80;"107";"2";"214";Area pedonale (regolamentata o di fatto);9.19345782446604;45.45990870545;"(45.45990870545, 9.19345782446604)"
"1595";Esistente;"604";Corso;Corso Magenta;"27";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"13";"13";Alla quota della carreggiata;9.17699501618299;45.4659965695994;"(45.4659965695994, 9.17699501618299)"
"1596";Esistente;"604";Corso;Corso Magenta;"52";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"8";"8";Alla quota della carreggiata;9.17403749735701;45.46577396656;"(45.46577396656, 9.17403749735701)"
"1597";Esistente;"604";Corso;Corso Magenta;"62";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"5";"5";Alla quota della carreggiata;9.17305274210612;45.4657786843595;"(45.4657786843595, 9.17305274210612)"
"1598";Esistente;"604";Corso;Corso Magenta;"63";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"12";"12";Alla quota della carreggiata;9.1716290007909;45.465667065009;"(45.465667065009, 9.1716290007909)"
"1599";Esistente;"604";Corso;Corso Magenta;"69";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"17";"17";Alla quota della carreggiata;9.17088134473559;45.4656989762644;"(45.4656989762644, 9.17088134473559)"
"1600";Esistente;"2264";Piazzale;Piazzale Loreto;;"2";Velocipedi;Egeo;"2";"5";"10";Marciapiede;9.21753574484272;45.4865544540311;"(45.4865544540311, 9.21753574484272)"
"1602";Esistente;"2277";Piazza;Piazza Francesco Durante;"15";"2";Velocipedi;Egeo;"5";"5";"25";Marciapiede;9.22324122012182;45.4898237691041;"(45.4898237691041, 9.22324122012182)"
"1603";Esistente;"2704";Via;Via dei Girasoli;"1";"3";Velocipedi;Archetto Milano _ Acciaio inox _ Passo cm 80;"7";"2";"14";Parterre;9.25509837589516;45.4899874198247;"(45.4899874198247, 9.25509837589516)"
"1605";Esistente;"2704";Via;Via dei Girasoli;"1";"3";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";Archetto Milano _ Acciaio inox _ Passo cm 80;"14";"2";"28";Marciapiede;9.25501965626593;45.4901227243654;"(45.4901227243654, 9.25501965626593)"
"1606";Esistente;"5144";Alzaia;Alzaia Naviglio Grande;"160";"6";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"12";"12";Alla quota della carreggiata;9.14931814297327;45.4465559816311;"(45.4465559816311, 9.14931814297327)"
"1611";Esistente;"6614";Piazzale;Piazzale Giovanni delle Bande Nere;;"6";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";Archetto Milano _ Acciaio inox _ Passo cm 50;"13";"1";"13";Marciapiede;9.13686768945333;45.4610294629325;"(45.4610294629325, 9.13686768945333)"
"1612";Esistente;"2390";Via;Via Palmanova;"161";"2";Velocipedi;Egeo;"4";"5";"20";Marciapiede;9.24751981069011;45.5052899598621;"(45.5052899598621, 9.24751981069011)"
"1613";Esistente;"2390";Via;Via Palmanova;"161";"2";Velocipedi;Egeo;"2";"5";"10";Marciapiede;9.24721652064667;45.5050841230964;"(45.5050841230964, 9.24721652064667)"
"1620";Esistente;"5275";Viale;Viale Cassala;"21";"6";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";Archetto Milano _ Acciaio inox _ Passo cm 50;"22";"1";"22";Marciapiede;9.16012132297807;45.446273882119;"(45.446273882119, 9.16012132297807)"
"1621";Esistente;"2634";Via;Via Tommaso Pini;"1";"3";Velocipedi;Verona _ Ambrogio;"2";"5";"10";Cortile o altro spazio collegato al civico;9.23951462874106;45.4846623259772;"(45.4846623259772, 9.23951462874106)"
"1629";Esistente;"5383";Via;Via Emanuele Odazio;"1";"6";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";;"0";"0";"0";Marciapiede;9.13344227203129;45.4486360511776;"(45.4486360511776, 9.13344227203129)"
"1630";Esistente;"604";Corso;Corso Magenta;"75";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"43";"43";Marciapiede;9.16917869920686;45.4656503337075;"(45.4656503337075, 9.16917869920686)"
"1637";Esistente;"5429";Via;Via Antonio di Rudinì;snc;"6";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";Archetto Milano _ Acciaio inox _ Passo cm 50;"22";"1";"22";Marciapiede;9.1578644715246;45.433519185092;"(45.433519185092, 9.1578644715246)"
"1638";Esistente;"5429";Via;Via Antonio di Rudinì;8a;"6";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"23";"23";Marciapiede;9.15811144739257;45.4333274694526;"(45.4333274694526, 9.15811144739257)"
"1640";Esistente;"5429";Via;Via Antonio di Rudinì;"8";"6";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"4";"4";Marciapiede;9.15827594198915;45.4330578228337;"(45.4330578228337, 9.15827594198915)"
"1641";Esistente;"5429";Via;Via Antonio di Rudinì;"3";"6";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"7";"7";Marciapiede;9.15842820499506;45.4330656417445;"(45.4330656417445, 9.15842820499506)"
"1652";Esistente;"6703";Via;Via Alessio Olivieri;"13";"7";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"10";"10";Alla quota della carreggiata;9.1125440826904;45.466008182913;"(45.466008182913, 9.1125440826904)"
"1653";Esistente;"6703";Via;Via Alessio Olivieri;13 a;"7";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"9";"9";Alla quota della carreggiata;9.11245546316077;45.4660824945384;"(45.4660824945384, 9.11245546316077)"
"1654";Esistente;"6703";Via;Via Alessio Olivieri;13b;"7";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"9";"9";Alla quota della carreggiata;9.11264614545921;45.4658095677896;"(45.4658095677896, 9.11264614545921)"
"1657";Esistente;"6703";Via;Via Alessio Olivieri;15 b;"7";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";Archetto Milano _ Acciaio inox _ Passo cm 50;"8";"1";"8";Alla quota della carreggiata;9.11138961924978;45.4657832771897;"(45.4657832771897, 9.11138961924978)"
"1658";Esistente;"6703";Via;Via Alessio Olivieri;15 a;"7";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";Archetto Milano _ Acciaio inox _ Passo cm 80;"11";"2";"22";Alla quota della carreggiata;9.11164866442395;45.4657127735962;"(45.4657127735962, 9.11164866442395)"
"1663";Esistente;"6190";Via;Via Giovanni Rasori;"19";"7";Velocipedi;Verona _ Ambrogio;"2";"5";"10";Cortile o altro spazio collegato al civico;9.16158289377647;45.4677805662741;"(45.4677805662741, 9.16158289377647)"
"1664";Esistente;"6190";Via;Via Giovanni Rasori;"19";"7";Velocipedi;Archetto Milano _ Acciaio inox _ Passo cm 50;"11";"1";"11";Marciapiede;9.16112370267501;45.4677667825356;"(45.4677667825356, 9.16112370267501)"
"1666";Esistente;"6285";Via;Via Carlo Ravizza;"2";"7";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"33";"33";Alla quota della carreggiata;9.15268650544768;45.4673796400018;"(45.4673796400018, 9.15268650544768)"
"1667";Esistente;"6285";Via;Via Carlo Ravizza;"18";"7";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"3";"3";Alla quota della carreggiata;9.15063206504325;45.4689510445317;"(45.4689510445317, 9.15063206504325)"
"1671";Esistente;"5124";Via;Via Tortona;"56";"6";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Cortile o altro spazio collegato al civico;9.16128088466827;45.4515784359261;"(45.4515784359261, 9.16128088466827)"
"1672";Esistente;"5124";Via;Via Tortona;"56";"6";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Cortile o altro spazio collegato al civico;9.16086272734011;45.4522887218731;"(45.4522887218731, 9.16086272734011)"
"1673";Esistente;"1061";Piazzale;Piazzale Principessa Clotilde;"2";"1";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.19285273069119;45.4793984689615;"(45.4793984689615, 9.19285273069119)"
"1674";Esistente;"1061";Piazzale;Piazzale Principessa Clotilde;"6";"1";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.19373742646546;45.4793144864069;"(45.4793144864069, 9.19373742646546)"
"1675";Esistente;"1061";Piazzale;Piazzale Principessa Clotilde;"8";"9";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.19355345112363;45.4796661923228;"(45.4796661923228, 9.19355345112363)"
"1676";Esistente;"1056";Viale;Viale Monte Santo;"9";"1";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.19601288164976;45.4782244928432;"(45.4782244928432, 9.19601288164976)"
"1677";Esistente;"1059";Via;Via Giuseppe Marcora;"12";"1";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.19529442418744;45.4785739232846;"(45.4785739232846, 9.19529442418744)"
"1678";Esistente;"1059";Via;Via Giuseppe Marcora;"11";"1";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.19518535446001;45.4786187855794;"(45.4786187855794, 9.19518535446001)"
"1679";Esistente;"6210";Largo;Largo Settimio Severo;"2";"7";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"12";"12";Alla quota della carreggiata;9.1622290486287;45.4661879603728;"(45.4661879603728, 9.1622290486287)"
"1680";Esistente;"6193";Corso;Corso Vercelli;"11";"7";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"10";"10";Alla quota della carreggiata;9.16270179011027;45.4662805449983;"(45.4662805449983, 9.16270179011027)"
"1681";Esistente;"6193";Corso;Corso Vercelli;"18";"7";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"11";"11";Alla quota della carreggiata;9.16186400533565;45.4664605630306;"(45.4664605630306, 9.16186400533565)"
"1682";Esistente;"6193";Corso;Corso Vercelli;"22";"7";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"11";"11";Alla quota della carreggiata;9.16117426299451;45.4665039170045;"(45.4665039170045, 9.16117426299451)"
"1683";Esistente;"6193";Corso;Corso Vercelli;"29";"7";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"14";"14";Alla quota della carreggiata;9.16099502758187;45.4663962406765;"(45.4663962406765, 9.16099502758187)"
"1689";Esistente;"6296";Via;Via Angelo Mauri;"10";"7";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"9";"9";Alla quota della carreggiata;9.16108540122688;45.4655532457028;"(45.4655532457028, 9.16108540122688)"
"1691";Esistente;"7386";Piazzale;Piazzale Francesco Accursio;;"8";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"16";"16";Alla quota della carreggiata;9.14591877527585;45.4917101346097;"(45.4917101346097, 9.14591877527585)"
"1692";Esistente;"7386";Piazzale;Piazzale Francesco Accursio;;"8";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";Archetto Milano _ Acciaio inox _ Passo cm 80;"17";"2";"34";Alla quota della carreggiata;9.14591860253755;45.4917100692727;"(45.4917100692727, 9.14591860253755)"
"1694";Esistente;"6399";Via;Via Francesco Albani;"52";"8";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"3";"3";Marciapiede;9.14494273623447;45.4820114050836;"(45.4820114050836, 9.14494273623447)"
"1695";Esistente;"6399";Via;Via Francesco Albani;"57";"8";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"3";"3";Marciapiede;9.1448840640805;45.4818588112174;"(45.4818588112174, 9.1448840640805)"
"1698";Esistente;"1102";Via;Via Galileo Galilei;"2";"2";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Alla quota della carreggiata;9.194964195444;45.4795696601456;"(45.4795696601456, 9.194964195444)"
"1699";Esistente;"1050";Via;Via Andrea Appiani;"25";"1";Velocipedi;Verona _ Ambrogio;"2";"5";"10";Marciapiede;9.19427680623671;45.479024957256;"(45.479024957256, 9.19427680623671)"
"1700";Esistente;"1050";Via;Via Andrea Appiani;"26";"1";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.1943625746399;45.4790001763484;"(45.4790001763484, 9.1943625746399)"
"1703";Esistente;"7195";Via;Via Lodovico Castelvetro;"2";"8";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"9";"9";Alla quota della carreggiata;9.16311655734607;45.4838906066123;"(45.4838906066123, 9.16311655734607)"
"1704";Esistente;"7195";Via;Via Lodovico Castelvetro;"34";"8";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"21";"21";Alla quota della carreggiata;9.16714100157625;45.4865143476565;"(45.4865143476565, 9.16714100157625)"
"1712";Esistente;"2102";Via;Via Palestro;"14";"1";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.19943565224432;45.4729914951178;"(45.4729914951178, 9.19943565224432)"
"1713";Esistente;"4224";Via;Via dei Fontanili;"3";"5";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.18870788907701;45.4423783412548;"(45.4423783412548, 9.18870788907701)"
"1716";Esistente;"6141";Via;Via Carlo Linneo;"5";"8";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";Archetto Milano _ Acciaio inox _ Passo cm 50;"10";"1";"10";Alla quota della carreggiata;9.16400964526344;45.4780672078926;"(45.4780672078926, 9.16400964526344)"
"1717";Esistente;"6141";Via;Via Carlo Linneo;"5";"8";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";Archetto Milano _ Acciaio inox _ Passo cm 50;"10";"1";"10";Alla quota della carreggiata;9.16410732700377;45.4780189236884;"(45.4780189236884, 9.16410732700377)"
"1729";Esistente;"6354";Via;Via Ippolito Nievo;"19";"8";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"15";"15";Marciapiede;9.16137805922312;45.4750153253522;"(45.4750153253522, 9.16137805922312)"
"1734";Esistente;"7135";Via;Via Giuseppe Prina;"1";"8";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"14";"14";Alla quota della carreggiata;9.16968707433612;45.4807725109387;"(45.4807725109387, 9.16968707433612)"
"1735";Esistente;"7135";Via;Via Giuseppe Prina;"5";"8";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"4";"4";Alla quota della carreggiata;9.16934688191217;45.4805566352015;"(45.4805566352015, 9.16934688191217)"
"1736";Esistente;"7135";Via;Via Giuseppe Prina;"7";"8";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"5";"5";Alla quota della carreggiata;9.16912809108823;45.4804149137681;"(45.4804149137681, 9.16912809108823)"
"1737";Esistente;"7204";Via;Via Giulio Cesare Procaccini;"25";"8";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"6";"6";Alla quota della carreggiata;9.17160141166721;45.483634504905;"(45.483634504905, 9.17160141166721)"
"1738";Esistente;"6426";Viale;Viale Renato Serra;;"8";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"4";"4";Marciapiede;9.14900142731181;45.488424412408;"(45.488424412408, 9.14900142731181)"
"1739";Esistente;"6426";Viale;Viale Renato Serra;"52";"8";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"4";"4";Marciapiede;9.14935350415939;45.4886142068546;"(45.4886142068546, 9.14935350415939)"
"1740";Esistente;"6426";Viale;Viale Renato Serra;"69";"8";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"5";"5";Parterre;9.15122120047412;45.4898621477275;"(45.4898621477275, 9.15122120047412)"
"1744";Esistente;"6468";Piazza;Piazza Carlo Stuparich;;"8";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"14";"14";Marciapiede;9.14274626066696;45.4832957331929;"(45.4832957331929, 9.14274626066696)"
"1746";Esistente;"7160";Viale;Viale Teodorico;"18";"8";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"14";"14";Alla quota della carreggiata;9.15298745147703;45.4858369293571;"(45.4858369293571, 9.15298745147703)"
"1747";Esistente;"3149";Via;Via Manfredo Fanti;"6";"1";Velocipedi;Semplice;"2";"6";"12";Marciapiede;9.20021122236159;45.4578506729296;"(45.4578506729296, 9.20021122236159)"
"1748";Esistente;"6214";Via;Via Matteo Bandello;;"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"15";"15";Alla quota della carreggiata;9.16845424639924;45.4654956978944;"(45.4654956978944, 9.16845424639924)"
