Municipio;NIL;Anno Ritiro;Descr Titolo Abilitativo;Numero Abitazioni;Numero Stanze;Numero Vani Accessori Interni;Numero Piani;Volume Totale V/p;Superficie Utile Abitabile;Superficie Accessori Esterni;Superficie Agricoltura;Superficie Attivita' Produttive;Superficie Commercio;Superficie Servizi;Specifica Altra Attivita';Descr_Titolare Titolo Costruire;Consumo Energetico;Rapporto Forma;Fotovoltaico;Solare Termico;Pompe Calore;Caldaia A Condensazione;Geotermico;Nessun Impianto Tra I Citati;PianoCasa
8;Maggiore - Musocco - Certosa;2021;Permesso di costruire;37;96;105;9;32489;1979;6599;;;;;;Altro;;44;si;;;;s\x8d;;
8;Maggiore - Musocco - Certosa;2021;Permesso di costruire;72;186;215;14;39797;3630;7521;;;;;;Altro;;46;si;;;;s\x8d;;
2;Gorla - Precotto;2021;SCIA Alternativa;61;184;177;11;24722;3640;4296;0;0;0;0;;Impresa / Societ\x85;59;53;si;;;s\x8d;;;
8;Ghisolfa;2021;SCIA Alternativa;14;49;42;5;9326;1121;1358;;;;;;Impresa / Societ\x85;21;52;si;s\x8d;s\x8d;;;;
4;Taliedo - Morsenchio - Q.re Forlanini;2021;SCIA Alternativa;35;115;130;9;13270;2578;10228;;;;;;Impresa / Societ\x85;25;5;si;;s\x8d;;;;
9;Bruzzano;2021;SCIA Alternativa;17;64;80;6;5004;1542;1296;;;;;;Cooperativa edilizia;;;;;;;;s\x8d;
2;Padova - Turro - Crescenzago;2021;SCIA Alternativa;55;105;107;10;7743;2309;0;0;0;0;0;;Impresa / Societ\x85;48;59;si;;s\x8d;s\x8d;;;
8;Sarpi;2021;Permesso di costruire;8;26;28;4;3482;510;354;0;0;0;0;;Impresa / Societ\x85;93;58;si;;s\x8d;;;;
6;Giambellino;2021;Permesso di costruire;13;54;65;7;5940;1215;765;0;0;0;0;;Altro;73;40;;;s\x8d;s\x8d;;;
6;Bande Nere;2021;Permesso di costruire;18;33;36;5;4847;728;1097;0;0;0;0;;Persona fisica;90;63;;;s\x8d;;;;
1;Guastalla;2021;Permesso di costruire;68;205;256;7;21255;5351;7854;;;;;UFFICI;Altro;58;37;si;;;;s\x8d;;
5;Tibaldi;2021;Permesso di costruire;91;182;182;11;21568;3338;5105;0;0;0;0;;Altro;72;57;si;;s\x8d;;s\x8d;;
9;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi;2021;Permesso di costruire;61;184;229;10;22061;4203;6202;;;;;;Impresa / Societ\x85;65;42;si;;s\x8d;;;;
5;Tibaldi;2021;Permesso di costruire;129;269;258;5;36885;5700;4200;;;300;;UFFICI;Impresa / Societ\x85;171;52;si;s\x8d;s\x8d;;s\x8d;;
7;Quarto Cagnino;2021;SCIA Alternativa;13;46;36;4;4303;898;614;;;;;;Altro;55;52;si;;s\x8d;;;;
6;Giambellino;2021;Permesso di costruire;48;100;108;6;9475;1899;1510;;;;;servizi alla collettivitÃ ;Ente pubblico;28;46;si;s\x8d;;;;;
5;Scalo Romana;2021;Permesso di costruire;34;79;99;3;13383;2305;4439;0;0;0;0;;Altro;16;53;si;;s\x8d;;s\x8d;;
5;Chiaravalle;2021;Permesso di costruire;26;52;67;5;13792;1230;2123;;;;;;Altro;88;66;;;s\x8d;;;;
6;Giambellino;2021;Permesso di costruire;36;65;15;6;6675;1620;870;;;;102;;Ente pubblico;30;59;si;s\x8d;;;;;
6;Giambellino;2021;Permesso di costruire;50;96;112;6;9708;2371;1331;;;;101;;Ente pubblico;27;55;si;s\x8d;;;;;
4;XXII Marzo;2021;Permesso di costruire;21;56;93;8;12243;1492;1220;0;0;1133;0;;Altro;90;31;si;;s\x8d;;;;
6;Giambellino;2021;Permesso di costruire;12;30;24;5;6280;753;382;;;50;;HUB di comunitÃ ;Ente pubblico;28;46;si;s\x8d;;;;;
4;XXII Marzo;2021;Permesso di costruire;18;64;71;6;9043;1583;1827;;;;;;Altro;102;50;si;;s\x8d;;;;
9;Dergano;2021;SCIA Alternativa;8;20;19;6;2636;445;728;;;25;;;Impresa / Societ\x85;58;50;si;s\x8d;s\x8d;;;;
5;Scalo Romana;2021;SCIA Alternativa;1;1;3;1;408;136;0;0;0;0;0;;Persona fisica;;;;;;;;;
8;Maggiore - Musocco - Certosa;2021;SCIA Alternativa;119;333;120;27;76033;7981;9471;;;;;;Cooperativa edilizia;42;46;si;;s\x8d;;;;
8;Maggiore - Musocco - Certosa;2021;SCIA Alternativa;122;333;122;14;68604;7189;9333;;;339;;;Cooperativa edilizia;76;53;si;;s\x8d;;;;
8;Maggiore - Musocco - Certosa;2021;SCIA Alternativa;62;180;62;12;43926;3707;6787;;;168;;;Cooperativa edilizia;81;53;si;;s\x8d;;;;
4;XXII Marzo;2021;Permesso di costruire;19;73;66;8;8403;1661;1955;;;;;;Altro;102;;si;;s\x8d;;;;
8;De Angeli - Monte Rosa;2021;Permesso di costruire;7;16;14;5;1077;300;93;;;;;;Altro;69;0;si;;;;;;
4;XXII Marzo;2021;Permesso di costruire;13;51;49;7;5762;1067;1651;;;;;;Altro;102;50;si;;s\x8d;;;;
4;XXII Marzo;2021;Permesso di costruire;12;45;41;6;5836;1003;1535;;;;;;Altro;102;50;si;;s\x8d;;;;
4;XXII Marzo;2021;Permesso di costruire;3;14;18;1;1018;323;170;;;;;;Altro;102;50;si;;s\x8d;;;;
9;Bovisa;2021;SCIA Alternativa;269;1;1;7;20548;5508;6078;;;;;servizi culturali, ricreativi e gestiona;Impresa / Societ\x85;140;45;si;;s\x8d;;;;
2;Gorla - Precotto;2021;Permesso di costruire;66;261;207;5;15359;4489;;;;;;;Persona fisica;;;si;;;;;;
9;Dergano;2021;Permesso di costruire;31;82;97;9;11502;1878;1946;;;;;;Altro;108;52;si;;s\x8d;s\x8d;;;
8;De Angeli - Monte Rosa;2022;SCIA Alternativa;17;50;56;9;3931;1207;1521;;;;;;Altro;10;51;si;;s\x8d;;s\x8d;;
3;Cimiano - Rottole - Q.re Feltre;2022;SCIA Alternativa;31;87;75;9;9484;1630;1469;;;;;;Impresa / Societ\x85;73;51;si;;;;;;
6;Moncucco - San Cristoforo;2022;SCIA Alternativa;18;47;59;4;3627;1145;785;;;;;;Impresa / Societ\x85;69;62;si;;s\x8d;;;;
3;Cimiano - Rottole - Q.re Feltre;2022;SCIA Alternativa;18;62;62;8;6504;1227;646;0;0;0;0;;Impresa / Societ\x85;34;44;si;;;;;;
3;Lambrate - Ortica;2022;SCIA Alternativa;24;43;63;6;4263;1295;616;;;;;;Altro;61;47;si;;s\x8d;;s\x8d;;
3;Cimiano - Rottole - Q.re Feltre;2022;SCIA Alternativa;50;167;156;9;21054;3253;3322;0;0;0;0;;Impresa / Societ\x85;66;49;si;;;;;;
9;Dergano;2022;SCIA Alternativa;134;427;398;20;45245;14098;2177;;;;;;Impresa / Societ\x85;251;;si;;s\x8d;;s\x8d;;
6;Giambellino;2022;SCIA Alternativa;34;126;108;8;7980;2569;1133;;;;;;Impresa / Societ\x85;15;01;si;;s\x8d;;;;
3;Cimiano - Rottole - Q.re Feltre;2022;SCIA Alternativa;16;52;52;8;5764;1058;543;0;0;0;0;;Impresa / Societ\x85;34;44;si;;;;;;
8;Maggiore - Musocco - Certosa;2022;SCIA Alternativa;85;251;308;13;18486;5459;9980;0;0;0;0;;Cooperativa edilizia;58;51;si;;s\x8d;;;;Piano nazionale di edilizia abitativa (Dl. 112/2008 e delibera CIPE 8-5-2009)
8;Maggiore - Musocco - Certosa;2022;SCIA Alternativa;117;350;430;27;26493;7703;7660;0;0;0;0;;Cooperativa edilizia;59;45;si;;s\x8d;;;;Piano nazionale di edilizia abitativa (Dl. 112/2008 e delibera CIPE 8-5-2009)
5;Scalo Romana;2022;SCIA Alternativa;65;248;60;13;12507;1743;3342;;;;;;Impresa / Societ\x85;62;48;si;;s\x8d;s\x8d;s\x8d;;
6;Bande Nere;2022;SCIA Alternativa;19;55;52;9;6148;1134;948;;;;;;Impresa / Societ\x85;91;49;si;s\x8d;s\x8d;;;;
8;Portello;2022;SCIA Alternativa;88;242;226;12;29671;6070;5020;;;;;;Impresa / Societ\x85;108;20;si;;;;;;
6;Giambellino;2022;SCIA Alternativa;19;59;55;4;12260;1538;2650;;;;;;Altro;65;61;si;;s\x8d;;;;
3;Lambrate - Ortica;2022;SCIA Alternativa;30;60;94;9;6513;1958;1081;;;;;;Altro;61;43;si;;s\x8d;;s\x8d;;
6;Moncucco - San Cristoforo;2022;SCIA Alternativa;43;125;119;5;17786;3063;2220;;;;;;Impresa / Societ\x85;64;49;si;;s\x8d;;s\x8d;;
6;Moncucco - San Cristoforo;2022;SCIA Alternativa;22;66;65;5;8569;1497;1678;;;;;;Impresa / Societ\x85;64;49;si;;s\x8d;;s\x8d;;
6;Moncucco - San Cristoforo;2022;SCIA Alternativa;22;66;65;5;8569;1497;1678;;;;;;Impresa / Societ\x85;64;49;si;;s\x8d;;s\x8d;;
1;Duomo;2022;SCIA Alternativa;18;57;79;12;8100;1960;1864;;;200;;;Impresa / Societ\x85;101;39;si;;s\x8d;;s\x8d;;
7;San Siro;2022;SCIA Alternativa;6;17;17;4;2218;412;202;;;;;;Impresa / Societ\x85;68;61;si;;s\x8d;;;;
8;Maggiore - Musocco - Certosa;2022;SCIA Alternativa;119;282;313;13;51650;6262;7536;;;;;;Impresa / Societ\x85;41;43;si;;;;s\x8d;;
7;Porta Magenta;2022;SCIA Alternativa;11;38;52;9;10822;974;1837;;;;;;Impresa / Societ\x85;128;37;;;s\x8d;;s\x8d;;
8;Ghisolfa;2022;SCIA Alternativa;39;157;247;26;315900;5288;9002;0;0;0;0;SN direzionale;Impresa / Societ\x85;83;40;si;;;;s\x8d;;
6;Barona;2022;SCIA Alternativa;2;14;6;2;1293;178;164;;;;;;Impresa / Societ\x85;109;8;si;;s\x8d;;;;
9;Bruzzano;2022;SCIA Alternativa;24;78;83;9;6330;1665;2517;;;;;;Impresa / Societ\x85;98;46;si;;s\x8d;;;;
2;Adriano;2022;SCIA Alternativa;235;656;586;21;61550;14792;4993;;;;;;Impresa / Societ\x85;57;39;si;;s\x8d;;;;
8;Pagano;2022;SCIA Alternativa;15;42;45;7;3243;977;320;;;;;;Altro;93;67;si;;s\x8d;;;;
6;Barona;2022;SCIA Alternativa;15;75;90;2;4860;1478;273;;;;;;Impresa / Societ\x85;4;33;si;s\x8d;s\x8d;;;;
6;Barona;2022;SCIA Alternativa;2;14;6;2;1293;178;164;;;;;;Impresa / Societ\x85;59;8;si;;s\x8d;;;;
3;Lambrate - Ortica;2022;SCIA Alternativa;32;70;98;9;6524;1965;1077;;;;;;Altro;61;47;si;;s\x8d;;s\x8d;;
6;Barona;2022;SCIA Alternativa;2;14;6;2;1293;178;164;;;;;;Impresa / Societ\x85;109;8;si;;s\x8d;;;;
7;Forze Armate;2022;SCIA Alternativa;14;44;42;8;2970;926;760;;;;;;Impresa / Societ\x85;75;52;si;s\x8d;;s\x8d;;;
5;Tibaldi;2022;SCIA Alternativa;20;58;66;6;3942;1252;875;0;0;0;0;;Impresa / Societ\x85;65;66;si;;s\x8d;;;;
4;Lodi - Corvetto;2022;SCIA Alternativa;1;3;2;1;319;87;16;;;;;;Persona fisica;156;87;;;s\x8d;;;;
2;Padova - Turro - Crescenzago;2022;SCIA Alternativa;14;45;40;7;6676;922;790;;;;;;Altro;70;54;si;;s\x8d;;;;
2;Maciachini - Maggiolina;2022;SCIA Alternativa;10;29;28;4;5873;752;719;;;;;;Altro;25;59;si;s\x8d;s\x8d;;;;
3;Cimiano - Rottole - Q.re Feltre;2022;SCIA Alternativa;52;172;160;9;21054;3350;3322;0;0;0;0;;Impresa / Societ\x85;66;49;si;;;;;;
9;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi;2022;SCIA Alternativa;1;4;4;2;531;206;38;0;0;0;0;;Persona fisica;214;74;;;s\x8d;;;;
6;Barona;2022;SCIA Alternativa;2;14;6;2;1293;178;164;;;;;;Impresa / Societ\x85;109;8;si;;s\x8d;;;;
2;Gorla - Precotto;2022;SCIA Alternativa;8;22;22;4;1209;403;443;;;;;;Impresa / Societ\x85;1;57;si;;;s\x8d;s\x8d;;
3;Lambrate - Ortica;2022;SCIA Alternativa;32;71;92;9;6429;1937;1134;;;;;;Altro;61;48;si;;s\x8d;;s\x8d;;
3;Lambrate - Ortica;2022;SCIA Alternativa;31;60;102;9;6559;1977;1068;;;;;;Altro;61;47;si;;s\x8d;;s\x8d;;
3;Lambrate - Ortica;2022;SCIA Alternativa;67;167;186;6;11568;3504;2325;;;;;;Altro;60;5;si;;s\x8d;;s\x8d;;
9;Affori;2022;SCIA Alternativa;14;;;5;3867;1002;444;0;0;0;0;;Impresa / Societ\x85;;;si;;s\x8d;s\x8d;;;
3;Lambrate - Ortica;2022;SCIA Alternativa;24;43;63;6;4263;1295;770;;;;;;Altro;61;47;si;;s\x8d;;s\x8d;;
7;Porta Magenta;2022;SCIA Alternativa;29;54;54;7;8415;1340;272;;;;;terziario;Impresa / Societ\x85;;;;;;;;;
2;Adriano;2022;SCIA Alternativa;148;370;296;20;26796;7027;1894;;;;;;Impresa / Societ\x85;60;38;si;;s\x8d;;;;
3;Parco Forlanini - Cavriano;2022;SCIA Alternativa;107;356;;12;28581;8322;2855;;;;;;Impresa / Societ\x85;69;38;si;s\x8d;s\x8d;s\x8d;;;
2;Adriano;2022;SCIA Alternativa;119;314;271;18;22989;5995;2053;;;;;;Impresa / Societ\x85;60;38;si;;s\x8d;;;;
6;Giambellino;2022;SCIA Alternativa;26;74;87;9;9140;1789;1251;0;0;0;0;;Impresa / Societ\x85;78;44;si;s\x8d;s\x8d;;;;
6;Giambellino;2022;SCIA Alternativa;25;72;85;9;9140;1741;1299;0;0;0;0;;Impresa / Societ\x85;78;44;si;s\x8d;s\x8d;;;;
8;Ghisolfa;2022;SCIA Alternativa;13;63;40;8;5055;1307;492;;;;;;Impresa / Societ\x85;;;si;;s\x8d;;;;
8;Villapizzone - Cagnola - Boldinasco;2022;SCIA Alternativa;12;48;24;6;4024;431;242;;;284;;;Impresa / Societ\x85;152;62;si;;s\x8d;;;;
8;Sarpi;2022;SCIA Alternativa;17;59;64;3;9000;1500;1500;;;;;;Impresa / Societ\x85;48;33;si;;s\x8d;;;;
3;Lambrate - Ortica;2022;SCIA Alternativa;60;166;175;7;34533;3504;12251;;;;;;Altro;58;43;si;;s\x8d;;s\x8d;;
6;Moncucco - San Cristoforo;2022;SCIA Alternativa;20;59;57;5;8760;1307;1704;;;;;;Impresa / Societ\x85;64;49;si;;s\x8d;;s\x8d;;
7;Forze Armate;2022;Permesso di costruire;26;62;160;8;7871;1820;1954;0;0;0;0;;Impresa / Societ\x85;75;46;;;;;;s\x8d;
3;Buenos Aires - Porta Venezia - Porta Monforte;2022;Permesso di costruire;6;18;6;4;1812;496;775;;;;;;Impresa / Societ\x85;58;6;si;;s\x8d;;;;
3;Buenos Aires - Porta Venezia - Porta Monforte;2022;Permesso di costruire;6;18;20;4;1812;496;775;;;;;;Impresa / Societ\x85;58;6;si;;s\x8d;;;;
3;Buenos Aires - Porta Venezia - Porta Monforte;2022;Permesso di costruire;6;18;20;4;1812;496;775;;;;;;Impresa / Societ\x85;58;6;si;;s\x8d;;;;
6;Giambellino;2022;Permesso di costruire;42;104;88;5;7331;1848;1184;;;;;;Ente pubblico;28;46;si;s\x8d;;;;;
6;Giambellino;2022;Permesso di costruire;19;38;38;5;3351;957;494;;;;;;Ente pubblico;28;46;si;s\x8d;;;;;
6;Giambellino;2022;Permesso di costruire;22;37;45;5;3164;790;468;;;;;;Ente pubblico;28;46;si;s\x8d;;;;;
9;Comasina;2022;SCIA Alternativa;14;29;32;5;5764;601;542;0;0;0;0;;Impresa / Societ\x85;52;58;si;;s\x8d;;;;
6;Giambellino;2022;Permesso di costruire;90;297;377;12;41614;7210;6845;0;0;0;0;;Impresa / Societ\x85;90;44;si;;s\x8d;;s\x8d;;
5;Scalo Romana;2022;Permesso di costruire;8;;;2;1669;556;;;;;;;Impresa / Societ\x85;;;;;;;;;
2;Gorla - Precotto;2022;Permesso di costruire;16;45;44;6;7800;1030;1039;;;;;;Altro;76;5;si;s\x8d;s\x8d;;;;
7;Forze Armate;2022;Permesso di costruire;31;71;177;9;9235;2137;2134;0;0;0;0;;Impresa / Societ\x85;69;41;;;;;;s\x8d;
7;Forze Armate;2022;Permesso di costruire;35;83;213;10;10519;2433;2154;0;0;0;0;;Impresa / Societ\x85;73;43;;;;;;s\x8d;
3;Buenos Aires - Porta Venezia - Porta Monforte;2022;Permesso di costruire;6;18;20;4;1812;496;775;;;;;;Impresa / Societ\x85;58;6;si;;s\x8d;;;;
9;Bruzzano;2022;SCIA Alternativa;35;103;134;9;8254;2432;5743;;;;;;Persona fisica;;;;;;;;s\x8d;
7;Forze Armate;2022;Permesso di costruire;80;191;483;21;26186;5281;1933;0;0;0;0;;Impresa / Societ\x85;79;47;;;;;;s\x8d;
7;Forze Armate;2022;Permesso di costruire;75;179;453;20;24685;4962;1954;0;0;0;0;;Impresa / Societ\x85;76;47;;;;;;s\x8d;
7;Forze Armate;2022;Permesso di costruire;92;213;529;22;29515;5987;1892;0;0;0;0;;Impresa / Societ\x85;75;46;;;;;;s\x8d;
7;Forze Armate;2022;Permesso di costruire;77;174;420;19;24118;4842;2457;0;0;0;0;;Impresa / Societ\x85;74;47;;;;;;s\x8d;
7;Forze Armate;2022;Permesso di costruire;36;82;206;10;10726;2482;2263;0;0;0;0;;Impresa / Societ\x85;664;;;;;;;s\x8d;
7;Forze Armate;2022;Permesso di costruire;29;67;165;9;8625;1995;2167;0;0;0;0;;Impresa / Societ\x85;69;44;;;;;;s\x8d;
9;Isola;2022;SCIA Alternativa;42;65;70;14;17113;2862;1676;0;0;0;0;;Impresa / Societ\x85;47;45;si;;;;s\x8d;;
9;Isola;2022;SCIA Alternativa;21;59;60;9;9581;1168;1766;0;0;0;0;;Impresa / Societ\x85;47;45;si;;;;s\x8d;;
2;Loreto - Casoretto - NoLo;2022;Permesso di costruire;86;;;10;14944;4492;3769;0;0;0;0;;Impresa / Societ\x85;19;44;si;;s\x8d;;s\x8d;;
7;Baggio - Q.re degli Olmi - Q.re Valsesia;2022;Permesso di costruire;14;38;58;5;6528;786;1961;;;;;;Persona fisica;87;52;si;;s\x8d;;;;
7;De Angeli - Monte Rosa;2022;Permesso di costruire;12;34;33;9;6918;854;1081;;;;;;Altro;13;51;;;;;;;
6;Bande Nere;2022;Permesso di costruire;21;72;62;7;11904;1629;1596;;;;;;Impresa / Societ\x85;87;45;si;;s\x8d;;s\x8d;;Accordo Stato-Regioni del 1-4-2009 (ampliamento o demolizione/ricostruzione)
2;Stazione Centrale - Ponte Seveso;2022;Permesso di costruire;8;31;26;9;4950;676;877;0;0;0;0;;Impresa / Societ\x85;64;66;si;s\x8d;s\x8d;;;;
4;Monlue' - Ponte Lambro;2022;Permesso di costruire;14;14;28;5;2667;568;651;0;0;0;0;;Impresa / Societ\x85;41;59;;s\x8d;;s\x8d;;;
7;Forze Armate;2022;Permesso di costruire;95;227;577;23;31062;6316;1896;0;0;0;0;;Impresa / Societ\x85;78;46;;;;;;s\x8d;
9;Affori;2022;SCIA Alternativa;4;10;16;4;878;240;101;;;;;;Persona fisica;27;67;si;;s\x8d;s\x8d;;;
7;Forze Armate;2022;Permesso di costruire;31;72;180;9;9235;2136;1994;0;0;0;0;;Impresa / Societ\x85;72;44;;;;;;s\x8d;
7;Forze Armate;2022;SCIA Alternativa;77;246;208;14;44265;4844;8300;;;;;;Impresa / Societ\x85;113;45;si;;s\x8d;;s\x8d;;
7;Stadio - Ippodromi;2022;SCIA Alternativa;28;81;76;15;25352;2183;5796;;;;;;Impresa / Societ\x85;67;37;si;;s\x8d;;s\x8d;;
8;Portello;2022;SCIA Alternativa;11;23;42;5;2292;696;515;;;249;;;Impresa / Societ\x85;24;53;si;s\x8d;s\x8d;;;;Piano nazionale di edilizia abitativa (Dl. 112/2008 e delibera CIPE 8-5-2009)
9;Isola;2022;SCIA Alternativa;34;97;110;9;38793;2502;5081;;;;;;Impresa / Societ\x85;71;41;si;;s\x8d;;s\x8d;;
3;Lambrate - Ortica;2022;SCIA Alternativa;49;160;161;10;38158;3029;4592;;;;;;Impresa / Societ\x85;80;37;si;;s\x8d;;s\x8d;;
6;Bande Nere;2022;Permesso di costruire;17;48;57;6;9427;1108;1593;;;;;;Altro;60;55;si;s\x8d;s\x8d;;;;
3;Lambrate - Ortica;2022;SCIA Alternativa;34;110;122;10;28896;2397;3976;;;;;;Impresa / Societ\x85;80;37;si;;s\x8d;;s\x8d;;
9;Bicocca;2022;SCIA Alternativa;59;;;16;27424;3621;3501;;;;;;Impresa / Societ\x85;;;si;;;;;;
2;Padova - Turro - Crescenzago;2022;SCIA Alternativa;70;184;188;7;15041;4120;2575;;;;;;Impresa / Societ\x85;75;48;si;;s\x8d;;s\x8d;;
8;Sarpi;2022;Permesso di costruire;16;44;39;6;3366;1017;460;;;;;;Impresa / Societ\x85;69;45;si;;s\x8d;;;;
9;Bovisa;2022;Permesso di costruire;99;;;5;28023;4248;4382;;;;;;Altro;151;38;si;;s\x8d;;;;
3;Lambrate - Ortica;2022;SCIA Alternativa;54;195;191;8;14259;4275;2717;0;0;0;0;;Impresa / Societ\x85;57;33;si;;s\x8d;;;;
2;Gorla - Precotto;2023;Permesso di costruire;55;158;113;12;32319;3552;9313;;;;;;Cooperativa edilizia;71;45;si;;s\x8d;;;;
8;Quarto Oggiaro - Vialba - Musocco;2023;Permesso di costruire;59;165;186;23;70932;4169;7406;;;2317;;parcheggi attività commerciale;Impresa / Societ\x85;66;45;si;;s\x8d;;;;
4;Corsica;2023;SCIA Alternativa;15;42;47;5;11208;1140;2195;;;;;;Altro;20;6;si;s\x8d;s\x8d;;;;
9;Greco - Segnano;2023;SCIA Alternativa;18;47;57;8;11194;2128;1255;0;0;0;0;;Impresa / Societ\x85;95;55;si;;s\x8d;;;;
2;Adriano;2023;SCIA Alternativa;103;368;265;14;36062;7130;6868;0;0;0;0;;Impresa / Societ\x85;25;42;si;;;;;;
8;Villapizzone - Cagnola - Boldinasco;2023;SCIA Alternativa;43;161;119;14;28457;2911;3911;;;;;;Cooperativa edilizia;47;55;si;;s\x8d;;s\x8d;;
8;Villapizzone - Cagnola - Boldinasco;2023;SCIA Alternativa;60;203;188;7;36542;3908;5517;;;;;;Cooperativa edilizia;44;58;si;;s\x8d;;s\x8d;;
2;Gorla - Precotto;2023;SCIA Alternativa;16;42;45;7;10036;1099;1818;;;;;;Impresa / Societ\x85;49;51;si;;s\x8d;;;;
7;Bande Nere;2023;SCIA Alternativa;14;41;37;6;5872;821;1014;0;0;0;0;;Impresa / Societ\x85;79;19;si;s\x8d;s\x8d;;;;
4;Taliedo - Morsenchio - Q.re Forlanini;2023;SCIA Alternativa;19;56;62;6;4026;1243;1234;;;;;;Impresa / Societ\x85;57;52;si;;s\x8d;;;;
5;Vigentino - Q.re Fatima;2023;SCIA Alternativa;45;192;143;11;17080;3619;5948;0;0;0;0;;Cooperativa edilizia;77;46;si;;s\x8d;s\x8d;;;
3;Lambrate - Ortica;2023;SCIA Alternativa;74;195;220;9;38675;4676;5675;;;;;;Impresa / Societ\x85;80;52;si;;s\x8d;;;;
2;Stazione Centrale - Ponte Seveso;2023;Permesso di costruire;21;50;55;10;10422;1313;1239;0;0;0;0;;Impresa / Societ\x85;102;59;si;;s\x8d;;;;
1;Duomo;2023;SCIA Alternativa;5;20;28;7;3268;515;494;;;;;;Impresa / Societ\x85;167;49;si;;s\x8d;;s\x8d;;
5;Scalo Romana;2023;SCIA Alternativa;28;92;84;4;14000;2262;4500;;;;;;Impresa / Societ\x85;16;53;si;;s\x8d;;s\x8d;;
6;Lorenteggio;2023;SCIA Alternativa;106;337;387;8;69362;8103;12346;0;0;0;0;;Impresa / Societ\x85;10;41;si;;s\x8d;;s\x8d;;
4;Lodi - Corvetto;2023;SCIA Alternativa;17;40;;5;2730;910;;;;;;;Impresa / Societ\x85;;;si;s\x8d;s\x8d;;;;
4;Umbria - Molise - Calvairate;2023;SCIA Alternativa;8;19;21;5;2049;345;;;;;;;Impresa / Societ\x85;;49;si;;;;s\x8d;;
9;Bruzzano;2023;SCIA Alternativa;68;214;248;9;34616;4673;2910;;;;;;Impresa / Societ\x85;59;41;si;;s\x8d;;;;
2;Padova - Turro - Crescenzago;2023;SCIA Alternativa;15;43;45;7;6065;961;1410;0;0;0;0;;Impresa / Societ\x85;90;54;;;s\x8d;;;;
2;Padova - Turro - Crescenzago;2023;Permesso di costruire;56;180;130;7;20880;3767;2657;0;0;0;0;;Impresa / Societ\x85;75;49;si;;s\x8d;s\x8d;;;
3;Cimiano - Rottole - Q.re Feltre;2023;SCIA Alternativa;23;65;79;8;9495;1480;1369;0;0;0;0;;Impresa / Societ\x85;51;56;si;;s\x8d;;;;
8;Sarpi;2023;SCIA Alternativa;29;78;81;8;17936;1757;2826;;;;;;Impresa / Societ\x85;72;48;si;;s\x8d;;s\x8d;;
3;Lambrate - Ortica;2023;Permesso di costruire;36;109;94;8;18754;2097;2698;0;0;0;0;;Impresa / Societ\x85;31;46;si;;s\x8d;;s\x8d;;
3;Loreto - Casoretto - NoLo;2023;Permesso di costruire;12;31;42;8;4105;695;900;0;0;0;0;;Impresa / Societ\x85;60;45;si;;s\x8d;;;;
9;Comasina;2023;Permesso di costruire;60;192;216;7;19098;4526;1697;;;;;;Altro;19;42;si;;s\x8d;;s\x8d;;
2;Gorla - Precotto;2023;Permesso di costruire;22;74;60;9;10603;1442;1221;;;;;;Impresa / Societ\x85;49;49;;;s\x8d;;s\x8d;;
2;Stazione Centrale - Ponte Seveso;2023;Permesso di costruire;15;33;35;5;1827;755;339;;;;;;Persona fisica;45;62;si;;s\x8d;;;;
8;Sarpi;2023;Permesso di costruire;28;84;80;10;15932;2115;1833;;;;;;Impresa / Societ\x85;;;si;;s\x8d;;s\x8d;;
5;Vigentino - Q.re Fatima;2023;Permesso di costruire;16;49;44;9;7046;1110;1210;;;;;;Altro;77;52;si;;s\x8d;s\x8d;;;
2;Gorla - Precotto;2023;Permesso di costruire;16;50;49;5;3734;1149;1821;;;;;;Impresa / Societ\x85;46;58;si;;s\x8d;;;;
2;Gorla - Precotto;2023;Permesso di costruire;2;6;7;3;587;184;399;;;;;;Impresa / Societ\x85;79;81;si;;s\x8d;;;;
5;Porta Ticinese - Conca del Naviglio;2023;Permesso di costruire;10;29;33;5;6210;687;593;;;;;;Impresa / Societ\x85;63;54;si;;s\x8d;;s\x8d;;
5;Porta Ticinese - Conca del Naviglio;2023;Permesso di costruire;1;6;5;3;1043;137;93;;;;;;Impresa / Societ\x85;92;80;si;;s\x8d;;s\x8d;;
9;Dergano;2023;SCIA Alternativa;31;84;107;12;40000;2481;5831;0;0;0;0;;Impresa / Societ\x85;59;44;si;;s\x8d;;s\x8d;;
1;Magenta - S.Vittore;2023;Permesso di costruire;15;41;45;6;6021;925;1248;0;0;0;0;;Impresa / Societ\x85;79;44;;;;;;s\x8d;
9;Comasina;2023;SCIA Alternativa;28;81;91;8;12310;1924;1915;;;;;;Impresa / Societ\x85;;;si;;s\x8d;;;;
2;Gorla - Precotto;2023;Permesso di costruire;14;40;63;5;4137;1167;844;;;;;;Impresa / Societ\x85;23;4;si;s\x8d;s\x8d;;;;
7;Figino;2023;Permesso di costruire;42;118;126;6;12473;2461;4320;0;0;0;0;;Impresa / Societ\x85;14;35;si;;s\x8d;;;;
7;Figino;2023;Permesso di costruire;6;30;38;5;4959;793;1016;;;;;uffici;Impresa / Societ\x85;23;50;si;;s\x8d;;;;
